Algorithm,Seed,Makespan,Energy,IsUniversalPareto
GA_Makespan_Dominance,201,23.000000,0.678108767,false
GA_Makespan_Dominance,201,24.000000,0.645781535,false
GA_Makespan_Dominance,201,21.000000,0.704045748,false
GA_Makespan_Dominance,201,22.000000,0.686782582,false
GA_Makespan_Dominance,201,20.000000,0.737861460,false
GA_Makespan_Dominance,201,19.000000,0.753255363,false
GA_Makespan_Dominance,201,18.000000,0.770858806,false
GA_Makespan_Dominance,201,17.000000,0.802206160,false
GA_Makespan_Dominance,202,25.000000,0.646290373,false
GA_Makespan_Dominance,202,23.000000,0.696085334,false
GA_Makespan_Dominance,202,22.000000,0.701483444,false
GA_Makespan_Dominance,202,21.000000,0.726595838,false
GA_Makespan_Dominance,202,19.000000,0.754984923,false
GA_Makespan_Dominance,202,18.000000,0.770376771,false
GA_Makespan_Dominance,202,20.000000,0.741703912,false
GA_Makespan_Dominance,202,17.000000,0.790697830,false
GA_Makespan_Dominance,203,25.000000,0.646290373,false
GA_Makespan_Dominance,203,23.000000,0.684790521,false
GA_Makespan_Dominance,203,24.000000,0.680414502,false
GA_Makespan_Dominance,203,22.000000,0.697026331,false
GA_Makespan_Dominance,203,21.000000,0.717480691,false
GA_Makespan_Dominance,203,20.000000,0.740413248,false
GA_Makespan_Dominance,203,19.000000,0.747519439,false
GA_Makespan_Dominance,203,17.000000,0.774793392,false
GA_Makespan_Dominance,203,18.000000,0.755331486,false
GA_Makespan_Dominance,204,25.000000,0.646290373,false
GA_Makespan_Dominance,204,24.000000,0.674782428,false
GA_Makespan_Dominance,204,22.000000,0.705539262,false
GA_Makespan_Dominance,204,23.000000,0.699666631,false
GA_Makespan_Dominance,204,21.000000,0.736388262,false
GA_Makespan_Dominance,204,17.000000,0.785789171,false
GA_Makespan_Dominance,204,18.000000,0.758034830,false
GA_Makespan_Dominance,204,19.000000,0.743912048,false
GA_Makespan_Dominance,205,25.000000,0.646290373,false
GA_Makespan_Dominance,205,24.000000,0.657236922,false
GA_Makespan_Dominance,205,23.000000,0.661504780,false
GA_Makespan_Dominance,205,21.000000,0.702289732,false
GA_Makespan_Dominance,205,22.000000,0.690894995,false
GA_Makespan_Dominance,205,20.000000,0.708749680,false
GA_Makespan_Dominance,205,19.000000,0.727578804,false
GA_Makespan_Dominance,205,18.000000,0.743950436,false
GA_Makespan_Dominance,206,25.000000,0.638706086,false
GA_Makespan_Dominance,206,23.000000,0.719026350,false
GA_Makespan_Dominance,206,24.000000,0.692676150,false
GA_Makespan_Dominance,206,18.000000,0.743983458,false
GA_Makespan_Dominance,206,19.000000,0.732494899,false
GA_Makespan_Dominance,206,20.000000,0.728836817,false
GA_Makespan_Dominance,206,21.000000,0.726617715,false
GA_Makespan_Dominance,206,17.000000,0.771359443,false
GA_Makespan_Dominance,207,25.000000,0.646290373,false
GA_Makespan_Dominance,207,23.000000,0.668807476,false
GA_Makespan_Dominance,207,22.000000,0.671155060,false
GA_Makespan_Dominance,207,21.000000,0.702644312,false
GA_Makespan_Dominance,207,20.000000,0.724271750,false
GA_Makespan_Dominance,207,19.000000,0.730185270,false
GA_Makespan_Dominance,207,17.000000,0.798952376,false
GA_Makespan_Dominance,207,18.000000,0.758374716,false
GA_Makespan_Dominance,208,25.000000,0.646290373,false
GA_Makespan_Dominance,208,24.000000,0.685758895,false
GA_Makespan_Dominance,208,23.000000,0.698207323,false
GA_Makespan_Dominance,208,22.000000,0.716750824,false
GA_Makespan_Dominance,208,20.000000,0.728848641,false
GA_Makespan_Dominance,208,17.000000,0.762931415,true
GA_Makespan_Dominance,208,19.000000,0.729980967,false
GA_Makespan_Dominance,208,21.000000,0.725895033,false
GA_Makespan_Dominance,208,18.000000,0.739988315,false
GA_Makespan_Dominance,208,16.000000,0.798004291,true
GA_Makespan_Dominance,209,25.000000,0.646290373,false
GA_Makespan_Dominance,209,24.000000,0.654790066,false
GA_Makespan_Dominance,209,23.000000,0.666033095,false
GA_Makespan_Dominance,209,22.000000,0.709617034,false
GA_Makespan_Dominance,209,21.000000,0.711213183,false
